width,length,type,region,model,height-min,height-max,stories,shape,library,tags

# Great Britain France 
Ireland and Netherlands
08.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_08x16_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
08.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_08x16_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
08.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_08x17_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
08.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_08x17_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
08.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_08x17_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
08.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_08x17_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
09.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_09x16_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
09.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_09x16_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
09.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_09x16_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
09.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_09x16_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
09.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_09x17_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
09.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_09x17_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
09.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_09x17_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
09.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_09x17_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
10.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_10x16_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
10.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_10x16_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
10.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_10x16_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
10.0,16.0,residential,,objects/Blacky75/New-ApptRed/RES_10x16_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
10.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_10x17_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
10.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_10x17_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
10.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_10x17_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
10.0,17.0,residential,,objects/Blacky75/New-ApptRed/RES_10x17_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S3_Aptm_RoofBlack1.obj,8,10,3,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S3_Aptm_RoofBlack2.obj,8,10,3,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S3_Aptm_RoofBlack3.obj,8,10,3,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S3_Aptm_RoofBlack4.obj,8,10,3,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S4_Aptm_RoofBlack1.obj,11,13,4,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S4_Aptm_RoofBlack2.obj,11,13,4,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S4_Aptm_RoofBlack3.obj,11,13,4,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S4_Aptm_RoofBlack4.obj,11,13,4,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S5_Aptm_RoofBlack1.obj,14,16,5,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S5_Aptm_RoofBlack2.obj,14,16,5,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S5_Aptm_RoofBlack3.obj,14,16,5,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S5_Aptm_RoofBlack4.obj,14,16,5,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S6_Aptm_RoofBlack1.obj,17,19,6,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S6_Aptm_RoofBlack2.obj,17,19,6,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S6_Aptm_RoofBlack3.obj,17,19,6,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_06x22_S6_Aptm_RoofBlack4.obj,17,19,6,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S3_Aptm_RoofBlack1.obj,8,10,3,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S3_Aptm_RoofBlack2.obj,8,10,3,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S3_Aptm_RoofBlack3.obj,8,10,3,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S3_Aptm_RoofBlack4.obj,8,10,3,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S4_Aptm_RoofBlack1.obj,11,13,4,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S4_Aptm_RoofBlack2.obj,11,13,4,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S4_Aptm_RoofBlack3.obj,11,13,4,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S4_Aptm_RoofBlack4.obj,11,13,4,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S5_Aptm_RoofBlack1.obj,14,16,5,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S5_Aptm_RoofBlack2.obj,14,16,5,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S5_Aptm_RoofBlack3.obj,14,16,5,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S5_Aptm_RoofBlack4.obj,14,16,5,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S6_Aptm_RoofBlack1.obj,17,19,6,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S6_Aptm_RoofBlack2.obj,17,19,6,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S6_Aptm_RoofBlack3.obj,17,19,6,SQ,Blacky75,black;new
07.0,22.0,residential,,objects/Blacky75/New-ApptBlack/RES_07x22_S6_Aptm_RoofBlack4.obj,17,19,6,SQ,Blacky75,black;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S3_Aptm_RoofRed2.obj,8,10,3,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S3_Aptm_RoofRed3.obj,8,10,3,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S3_Aptm_RoofRed4.obj,8,10,3,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S4_Aptm_RoofRed2.obj,11,13,4,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S4_Aptm_RoofRed3.obj,11,13,4,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S4_Aptm_RoofRed4.obj,11,13,4,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S5_Aptm_RoofRed2.obj,14,16,5,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S5_Aptm_RoofRed3.obj,14,16,5,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S5_Aptm_RoofRed4.obj,14,16,5,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S6_Aptm_RoofRed2.obj,17,19,6,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S6_Aptm_RoofRed3.obj,17,19,6,SQ,Blacky75,red;new
06.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_06x22_S6_Aptm_RoofRed4.obj,17,19,6,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S3_Aptm_RoofRed1.obj,8,10,3,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S3_Aptm_RoofRed2.obj,8,10,3,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S3_Aptm_RoofRed3.obj,8,10,3,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S3_Aptm_RoofRed4.obj,8,10,3,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S4_Aptm_RoofRed1.obj,11,13,4,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S4_Aptm_RoofRed2.obj,11,13,4,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S4_Aptm_RoofRed3.obj,11,13,4,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S4_Aptm_RoofRed4.obj,11,13,4,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S5_Aptm_RoofRed1.obj,14,16,5,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S5_Aptm_RoofRed2.obj,14,16,5,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S5_Aptm_RoofRed3.obj,14,16,5,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S5_Aptm_RoofRed4.obj,14,16,5,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S6_Aptm_RoofRed1.obj,17,19,6,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S6_Aptm_RoofRed2.obj,17,19,6,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S6_Aptm_RoofRed3.obj,17,19,6,SQ,Blacky75,red;new
07.0,22.0,residential,,objects/Blacky75/New-ApptRed/RES_07x22_S6_Aptm_RoofRed4.obj,17,19,6,SQ,Blacky75,red;new

#United States

#Arizona
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse1.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse2.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse3.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse4.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse5.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse6.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse7.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse8.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse9.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse10.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse11.obj,,,2,SQ,W2XP,
10.72,13.60,residential,US;AZ,objects/houses/US/AZ/RES_10.72x13.60_azhouse12.obj,,,2,SQ,W2XP,
15.38,19.74,residential,US;AZ,objects/houses/US/AZ/RES_15.38x19.74_azhouse13.obj,,,2,SQ,W2XP,
16.80,19.30,residential,US;AZ,objects/houses/US/AZ/RES_16.80x19.30_azhouse14.obj,,,2,SQ,W2XP,
15.35,17.01,residential,US;AZ,objects/houses/US/AZ/RES_15.35x17.01_azhouse15.obj,,,2,SQ,W2XP,
13.55,13.74,residential,US;AZ,objects/houses/US/AZ/RES_13.55x13.74_azhouse16.obj,,,2,SQ,W2XP,
13.55,13.74,residential,US;AZ,objects/houses/US/AZ/RES_13.55x13.74_azhouse17.obj,,,2,SQ,W2XP,
13.55,13.74,residential,US;AZ,objects/houses/US/AZ/RES_13.55x13.74_azhouse18.obj,,,2,SQ,W2XP,
14.99,11.00,residential,US;AZ,objects/houses/US/AZ/RES_14.99x11.00_azhouse19.obj,,,2,SQ,W2XP,
14.99,11.00,residential,US;AZ,objects/houses/US/AZ/RES_14.99x11.00_azhouse20.obj,,,2,SQ,W2XP,
14.99,11.00,residential,US;AZ,objects/houses/US/AZ/RES_14.99x11.00_azhouse21.obj,,,2,SQ,W2XP,
14.99,11.00,residential,US;AZ,objects/houses/US/AZ/RES_14.99x11.00_azhouse22.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse23.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse24.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse25.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse26.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse27.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse28.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse29.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;AZ,objects/houses/US/AZ/RES_9.50x15.00_azhouse30.obj,,,2,SQ,W2XP,
14.60,16.66,residential,US;AZ,objects/houses/US/AZ/RES_14.60x16.66_azhouse31.obj,,,2,SQ,W2XP,
14.60,16.66,residential,US;AZ,objects/houses/US/AZ/RES_14.60x16.66_azhouse32.obj,,,2,SQ,W2XP,
14.60,16.66,residential,US;AZ,objects/houses/US/AZ/RES_14.60x16.66_azhouse33.obj,,,2,SQ,W2XP,
14.60,16.66,residential,US;AZ,objects/houses/US/AZ/RES_14.60x16.66_azhouse34.obj,,,2,SQ,W2XP,
14.60,16.66,residential,US;AZ,objects/houses/US/AZ/RES_14.60x16.66_azhouse35.obj,,,2,SQ,W2XP,
14.60,16.66,residential,US;AZ,objects/houses/US/AZ/RES_14.60x16.66_azhouse36.obj,,,2,SQ,W2XP,
14.60,7.44,residential,US;AZ,objects/houses/US/AZ/RES_14.60x7.44_azhouse37.obj,,,2,SQ,W2XP,
14.60,7.44,residential,US;AZ,objects/houses/US/AZ/RES_14.60x7.44_azhouse38.obj,,,2,SQ,W2XP,
14.60,7.44,residential,US;AZ,objects/houses/US/AZ/RES_14.60x7.44_azhouse39.obj,,,2,SQ,W2XP,
14.60,7.44,residential,US;AZ,objects/houses/US/AZ/RES_14.60x7.44_azhouse40.obj,,,2,SQ,W2XP,
14.60,7.44,residential,US;AZ,objects/houses/US/AZ/RES_14.60x7.44_azhouse41.obj,,,2,SQ,W2XP,
14.60,7.44,residential,US;AZ,objects/houses/US/AZ/RES_14.60x7.44_azhouse42.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;AZ,objects/houses/US/AZ/RES_10.00x28.50_azhouse43.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;AZ,objects/houses/US/AZ/RES_10.00x28.50_azhouse44.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;AZ,objects/houses/US/AZ/RES_10.00x28.50_azhouse45.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse46.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse47.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse48.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse49.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse50.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse51.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse52.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse53.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;AZ,objects/houses/US/AZ/RES_14.90x17.78_azhouse54.obj,,,2,SQ,W2XP,


# California
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse1.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse2.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse3.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse4.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse5.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse6.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse7.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse8.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse9.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse10.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse11.obj,,,2,SQ,W2XP,
9.50,14.42,residential,US;CA,objects/houses/US/CA/RES_9.50x14.42_cahouse12.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;CA,objects/houses/US/CA/RES_9.50x15.00_cahouse13.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;CA,objects/houses/US/CA/RES_9.50x15.00_cahouse14.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;CA,objects/houses/US/CA/RES_9.50x15.00_cahouse15.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;CA,objects/houses/US/CA/RES_9.50x15.00_cahouse16.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;CA,objects/houses/US/CA/RES_9.50x15.00_cahouse17.obj,,,2,SQ,W2XP,
9.50,15.00,residential,US;CA,objects/houses/US/CA/RES_9.50x15.00_cahouse18.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse19.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse20.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse21.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse22.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse23.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse24.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse25.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse26.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse27.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse28.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse29.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse30.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse31.obj,,,2,SQ,W2XP,
12.93,19.51,residential,US:CA,objects/houses/US/CA/RES_12.93x19.51_cahouse32.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;CA,objects/houses/US/CA/RES_10.00x28.50_cahouse33.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;CA,objects/houses/US/CA/RES_10.00x28.50_cahouse34.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;CA,objects/houses/US/CA/RES_10.00x28.50_cahouse35.obj,,,2,SQ,W2XP,

# Colorado

14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse1.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse2.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse3.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse4.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse5.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse6.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse7.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse8.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse9.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;CO,objects/houses/US/CO/RES_14.90x17.78_cohouse10.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;CO,objects/houses/US/CO/RES_10.00x28.50_cohouse11.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;CO,objects/houses/US/CO/RES_10.00x28.50_cohouse12.obj,,,2,SQ,W2XP,
10.00,28.50,residential,US;CO,objects/houses/US/CO/RES_10.00x28.50_cohouse13.obj,,,2,SQ,W2XP,

# NV 
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse1.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse2.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse3.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse4.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse5.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse6.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse7.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse8.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse9.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse10.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse11.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse12.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse13.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse14.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse15.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse16.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse18.obj,,,2,SQ,W2XP,
14.90,17.78,residential,US;NV,objects/houses/US/NV/RES_14.90x17.78_nvhouse19.obj,,,2,SQ,W2XP,
